ID,Minted,Max Supply,CollectionName,Symbol,CollectionDescription,CollectionIcon,CollectionIcon s3,Link to alphaverse website,Collection Hero Image,Collection Hero Image s3,Name of NFT,item Static Image,item Static Image s3,Animated URL,Animated URL s3,ItemDescription,Prop 1,,Prop 2,,Prop 3,
177,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:034,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:034
178,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:033,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:033
179,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:032,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:032
180,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:031,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:031
181,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:030,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:030
182,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:029,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:029
183,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:028,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:028
184,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:027,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:027
185,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:026,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:026
186,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:025,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:025
187,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:024,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:024
188,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:023,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:023
189,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:022,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:022
190,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:021,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:021
191,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:020,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:020
192,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:019,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:019
193,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:018,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:018
194,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:017,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:017
195,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:016,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:016
196,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:015,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:015
197,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:014,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:014
198,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:013,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:013
199,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:012,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:012
200,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 044:011,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,044:011
201,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:050,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:050
202,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:049,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:049
203,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:048,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:048
204,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:047,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:047
205,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:046,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:046
206,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:045,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:045
207,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:044,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:044
208,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:043,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:043
209,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:042,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:042
210,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:041,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:041
211,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:040,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:040
212,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:039,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:039
213,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:038,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:038
214,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:037,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:037
215,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:036,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:036
216,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:035,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:035
217,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:034,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:034
218,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:033,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:033
219,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:032,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:032
220,1,1,AlphaVerse / MetaCoaster,LAND,MetaCoaster is a great amusement park simulation game on the blockchain. Pick up a land and start building the park of your dreams. Enjoy the ride!,https://drive.google.com/file/d/1cX8c5rCqmfDgzzI9yZSmcsUYYqsMrt6v/view?usp=sharing,ADD,https://alphaverse.com/metacoaster-alphaverse/,https://drive.google.com/file/d/1HDH2693OAcAf4ngHgc-2I-JvFCHQAhbZ/view?usp=sharing,ADD,Land in MetaCoaster - Plot # 045:031,ADD,ADD,,,A great plot of land in the MetaWorld of MetaCoaster. Enjoy the ride!,Location,North-East Quadrant,District,New York City,Plot number,045:031
